<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
RI.IMOEX;60;20100115;190000;1456.0000000;1456.1100000;1448.7000000;1452.6700000;6079412287
RI.IMOEX;60;20100118;110000;1451.1700000;1457.7600000;1445.0100000;1456.2500000;4553470862
RI.IMOEX;60;20100118;120000;1456.3400000;1459.5800000;1453.2400000;1454.1500000;4771773828
RI.IMOEX;60;20100118;130000;1454.1500000;1461.5900000;1453.3200000;1461.2600000;2813437043
RI.IMOEX;60;20100118;140000;1461.2800000;1466.1400000;1460.7400000;1465.0800000;4291999776
RI.IMOEX;60;20100118;150000;1464.9800000;1467.7600000;1463.2400000;1467.3800000;3973081967
RI.IMOEX;60;20100118;160000;1467.3300000;1474.9800000;1466.2700000;1471.6500000;7431731924
RI.IMOEX;60;20100118;170000;1471.6100000;1473.6300000;1470.5300000;1472.0700000;3485548801
RI.IMOEX;60;20100118;180000;1472.0900000;1477.0900000;1471.9900000;1476.5500000;4344237084
RI.IMOEX;60;20100118;190000;1476.6500000;1479.7300000;1474.6800000;1479.5300000;7050142863
RI.IMOEX;60;20100119;110000;1478.8200000;1485.7300000;1477.6700000;1480.6000000;6580076508
RI.IMOEX;60;20100119;120000;1480.5600000;1480.5600000;1471.5200000;1472.0300000;7231766137
RI.IMOEX;60;20100119;130000;1471.9600000;1473.9100000;1460.4900000;1463.0700000;7492321339
RI.IMOEX;60;20100119;140000;1463.1200000;1468.7500000;1461.1700000;1466.6000000;3972218172
RI.IMOEX;60;20100119;150000;1466.6000000;1470.4800000;1465.6600000;1467.3800000;2965069584
RI.IMOEX;60;20100119;160000;1467.4400000;1469.1100000;1460.2200000;1461.3200000;4166507902
RI.IMOEX;60;20100119;170000;1460.0300000;1466.4200000;1454.9800000;1461.4800000;7433264704
RI.IMOEX;60;20100119;180000;1461.4700000;1477.8500000;1461.0800000;1477.1600000;9590951791
RI.IMOEX;60;20100119;190000;1477.4200000;1484.5000000;1476.7700000;1484.0300000;8218809421
RI.IMOEX;60;20100120;110000;1482.5000000;1487.6100000;1479.2000000;1480.5700000;6260468384
RI.IMOEX;60;20100120;120000;1480.4700000;1487.4300000;1476.7800000;1486.6800000;7110982443
RI.IMOEX;60;20100120;130000;1486.6700000;1491.3200000;1481.9900000;1482.9000000;7697257649
RI.IMOEX;60;20100120;140000;1482.9400000;1484.8400000;1480.1900000;1484.3200000;3899705689
RI.IMOEX;60;20100120;150000;1484.2600000;1484.9000000;1480.4800000;1480.7100000;2605072279
RI.IMOEX;60;20100120;160000;1480.7900000;1481.2100000;1475.6800000;1480.9500000;4931429943
RI.IMOEX;60;20100120;170000;1481.4100000;1483.6700000;1471.8400000;1472.0100000;6084104117
RI.IMOEX;60;20100120;180000;1471.9600000;1473.8400000;1468.4000000;1471.3800000;6140597131
RI.IMOEX;60;20100120;190000;1471.0900000;1471.0900000;1458.2500000;1461.2300000;7521632518
RI.IMOEX;60;20100121;110000;1467.0800000;1470.5600000;1463.1500000;1463.7800000;4894351248
RI.IMOEX;60;20100121;120000;1463.9600000;1467.8000000;1449.6300000;1449.6900000;6636946548
RI.IMOEX;60;20100121;130000;1449.7100000;1451.4200000;1446.3300000;1448.7100000;6883629192
RI.IMOEX;60;20100121;140000;1448.6600000;1448.6600000;1436.3800000;1436.7100000;5728255697
RI.IMOEX;60;20100121;150000;1436.5800000;1448.6200000;1436.2300000;1448.6100000;4244366703
RI.IMOEX;60;20100121;160000;1448.7300000;1459.5600000;1448.7000000;1456.2200000;8236080477
RI.IMOEX;60;20100121;170000;1457.7100000;1459.7000000;1446.5800000;1448.3400000;6111795355
RI.IMOEX;60;20100121;180000;1448.3300000;1456.4100000;1447.3800000;1448.9400000;4234577993
RI.IMOEX;60;20100121;190000;1447.9800000;1453.8600000;1435.5900000;1435.9000000;7860817277
RI.IMOEX;60;20100122;110000;1431.1000000;1431.1000000;1414.5300000;1420.5200000;7189197042
RI.IMOEX;60;20100122;120000;1420.6000000;1429.7500000;1412.3300000;1413.3100000;8771073910
RI.IMOEX;60;20100122;130000;1413.2600000;1414.2000000;1405.9900000;1408.3000000;8591547264
RI.IMOEX;60;20100122;140000;1408.3200000;1411.1500000;1401.2200000;1402.9600000;5542658041
RI.IMOEX;60;20100122;150000;1402.9800000;1406.3800000;1394.9500000;1397.1300000;6800051943
RI.IMOEX;60;20100122;160000;1396.9600000;1403.1500000;1395.9400000;1399.2100000;4380176837
RI.IMOEX;60;20100122;170000;1399.1700000;1406.1300000;1398.3400000;1401.3400000;3828500203
RI.IMOEX;60;20100122;180000;1401.2800000;1406.7900000;1400.8700000;1406.5600000;5285057063
RI.IMOEX;60;20100122;190000;1406.6000000;1410.3800000;1398.0600000;1410.3800000;7087721138
RI.IMOEX;60;20100125;110000;1406.3100000;1406.3100000;1397.3000000;1403.5100000;4755855478
RI.IMOEX;60;20100125;120000;1403.4900000;1415.2700000;1399.3800000;1412.7700000;7825528928
RI.IMOEX;60;20100125;130000;1412.7900000;1412.9700000;1404.8800000;1407.4200000;4434306043
RI.IMOEX;60;20100125;140000;1407.5200000;1421.0400000;1407.1800000;1417.1900000;7999343316
RI.IMOEX;60;20100125;150000;1417.0500000;1422.9900000;1414.6700000;1415.8400000;4136189436
RI.IMOEX;60;20100125;160000;1415.8400000;1419.7400000;1413.3800000;1414.2200000;2738559040
RI.IMOEX;60;20100125;170000;1414.1800000;1416.5800000;1412.8500000;1413.8200000;2512879388
RI.IMOEX;60;20100125;180000;1413.8100000;1423.2300000;1412.0200000;1420.0800000;5312362653
RI.IMOEX;60;20100125;190000;1420.0600000;1420.0600000;1407.6800000;1415.8600000;7214317452
RI.IMOEX;60;20100126;110000;1404.2000000;1404.2000000;1386.0800000;1386.9600000;7571724096
RI.IMOEX;60;20100126;120000;1386.7100000;1395.2400000;1385.9400000;1391.7300000;5963869376
RI.IMOEX;60;20100126;130000;1391.6700000;1392.7400000;1378.7500000;1381.8100000;5961984907
RI.IMOEX;60;20100126;140000;1381.8100000;1382.5800000;1375.5500000;1380.5900000;4923513008
RI.IMOEX;60;20100126;150000;1380.6000000;1380.6800000;1370.9500000;1372.4100000;4838040286
RI.IMOEX;60;20100126;160000;1372.3500000;1384.9900000;1370.4700000;1383.2600000;5095697477
RI.IMOEX;60;20100126;170000;1383.3800000;1388.3200000;1381.0100000;1381.5500000;4539197619
RI.IMOEX;60;20100126;180000;1381.6100000;1385.9200000;1376.9000000;1380.0600000;5642261969
RI.IMOEX;60;20100126;190000;1381.1100000;1391.7900000;1381.1100000;1384.7900000;7252729632
RI.IMOEX;60;20100127;110000;1381.6700000;1384.9600000;1375.1700000;1384.0100000;3907048499
RI.IMOEX;60;20100127;120000;1384.0000000;1384.5300000;1363.0300000;1364.6200000;8752310278
RI.IMOEX;60;20100127;130000;1364.7100000;1370.8100000;1363.3200000;1370.3300000;5694799755
RI.IMOEX;60;20100127;140000;1370.3200000;1383.0200000;1369.7800000;1379.0900000;6050018607
RI.IMOEX;60;20100127;150000;1379.2100000;1394.8000000;1379.0800000;1394.7400000;6556402502
RI.IMOEX;60;20100127;160000;1394.7200000;1401.2500000;1392.2200000;1398.5800000;6558868831
RI.IMOEX;60;20100127;170000;1398.6200000;1405.2400000;1394.8000000;1400.8100000;6720771784
RI.IMOEX;60;20100127;180000;1400.5200000;1401.9100000;1392.9500000;1396.6600000;7899715769
RI.IMOEX;60;20100127;190000;1396.2100000;1396.7200000;1386.2800000;1391.2500000;7582440418
RI.IMOEX;60;20100128;110000;1396.5100000;1412.7900000;1396.5100000;1412.3300000;7386911097
RI.IMOEX;60;20100128;120000;1412.2700000;1418.5300000;1406.7500000;1418.4500000;8443335167
RI.IMOEX;60;20100128;130000;1418.4200000;1424.1900000;1415.8400000;1421.5100000;6614254185
RI.IMOEX;60;20100128;140000;1421.4700000;1425.5600000;1416.0300000;1418.6100000;6419490253
RI.IMOEX;60;20100128;150000;1418.5300000;1418.5300000;1412.9000000;1414.7300000;3405590003
RI.IMOEX;60;20100128;160000;1414.7300000;1422.5700000;1414.6700000;1420.2100000;3677524267
RI.IMOEX;60;20100128;170000;1420.2100000;1423.3300000;1417.0000000;1422.8800000;4933652153
RI.IMOEX;60;20100128;180000;1422.7600000;1422.7600000;1409.6300000;1411.1000000;6690283543
RI.IMOEX;60;20100128;190000;1410.9200000;1411.2600000;1398.8500000;1406.5500000;9047379786
RI.IMOEX;60;20100129;110000;1405.3300000;1405.3300000;1391.3000000;1395.1200000;4775095731
RI.IMOEX;60;20100129;120000;1395.0300000;1410.0500000;1394.5400000;1406.1200000;7968415939
RI.IMOEX;60;20100129;130000;1406.1300000;1407.6400000;1397.0000000;1397.5700000;4131016822
RI.IMOEX;60;20100129;140000;1398.2700000;1398.8100000;1390.3400000;1396.0100000;4095273518
RI.IMOEX;60;20100129;150000;1396.1400000;1400.9200000;1393.8700000;1396.2500000;2844505742
RI.IMOEX;60;20100129;160000;1396.2400000;1398.6500000;1394.3600000;1397.6000000;2868950616
RI.IMOEX;60;20100129;170000;1397.3900000;1412.7400000;1396.9200000;1410.3000000;9258587474
RI.IMOEX;60;20100129;180000;1410.3000000;1415.3000000;1406.5100000;1412.4000000;7619299457
RI.IMOEX;60;20100129;190000;1412.6500000;1419.4200000;1407.2700000;1419.4200000;7023183583
RI.IMOEX;60;20100201;110000;1418.8200000;1418.8200000;1400.4300000;1404.7300000;5277816079
RI.IMOEX;60;20100201;120000;1404.5700000;1407.9900000;1400.9300000;1406.4900000;6413235691
RI.IMOEX;60;20100201;130000;1406.5500000;1413.9900000;1404.5900000;1410.8500000;5257731972
RI.IMOEX;60;20100201;140000;1410.9000000;1411.8000000;1407.4500000;1408.7300000;3426106176
RI.IMOEX;60;20100201;150000;1409.2800000;1410.1600000;1396.1500000;1398.4900000;5283073386
RI.IMOEX;60;20100201;160000;1398.6300000;1404.3400000;1395.9300000;1404.1700000;3235477537
RI.IMOEX;60;20100201;170000;1404.3700000;1407.2200000;1403.0600000;1404.1000000;2845609937
RI.IMOEX;60;20100201;180000;1404.1200000;1408.9100000;1403.7900000;1407.9100000;3813343287
RI.IMOEX;60;20100201;190000;1409.1900000;1419.4600000;1408.6700000;1417.0000000;9782656042
RI.IMOEX;60;20100202;110000;1418.0000000;1430.9200000;1418.0000000;1426.9900000;6818537576
RI.IMOEX;60;20100202;120000;1427.2600000;1428.4400000;1420.5700000;1428.4000000;7990806199
RI.IMOEX;60;20100202;130000;1428.4300000;1432.9700000;1426.4600000;1431.8600000;5610287315
RI.IMOEX;60;20100202;140000;1431.8400000;1434.3900000;1430.7900000;1432.8200000;3782924838
RI.IMOEX;60;20100202;150000;1432.8200000;1435.4100000;1429.9900000;1433.5200000;3517592085
RI.IMOEX;60;20100202;160000;1433.5400000;1434.7100000;1431.7700000;1433.3600000;2066921464
RI.IMOEX;60;20100202;170000;1433.1600000;1433.4500000;1423.5200000;1424.6200000;5097785256
RI.IMOEX;60;20100202;180000;1424.2600000;1430.0000000;1422.8100000;1426.8200000;5756869114
RI.IMOEX;60;20100202;190000;1427.6200000;1436.8600000;1424.4900000;1436.6300000;8351625946
RI.IMOEX;60;20100203;110000;1441.2100000;1451.7500000;1441.2100000;1449.6800000;6698581792
RI.IMOEX;60;20100203;120000;1449.5700000;1451.5100000;1445.0100000;1449.6600000;7936666647
RI.IMOEX;60;20100203;130000;1449.6100000;1455.3000000;1449.2500000;1455.3000000;7661180339
RI.IMOEX;60;20100203;140000;1455.2600000;1455.4700000;1447.0800000;1449.9600000;7168996697
RI.IMOEX;60;20100203;150000;1449.9600000;1454.7600000;1449.9500000;1452.8900000;4656666416
RI.IMOEX;60;20100203;160000;1452.9700000;1453.2300000;1447.6500000;1448.2000000;4366716779
RI.IMOEX;60;20100203;170000;1448.2000000;1448.5500000;1440.9400000;1440.9400000;6885819776
RI.IMOEX;60;20100203;180000;1441.0200000;1443.4300000;1437.5900000;1442.7900000;6223578917
RI.IMOEX;60;20100203;190000;1442.1400000;1442.1400000;1430.0100000;1431.0800000;7498679903
RI.IMOEX;60;20100204;110000;1431.5600000;1434.3300000;1427.3900000;1429.2600000;3511090314
RI.IMOEX;60;20100204;120000;1429.2600000;1437.0200000;1422.0500000;1422.0500000;9494464979
RI.IMOEX;60;20100204;130000;1421.8200000;1423.1300000;1417.9100000;1421.5800000;6883534138
RI.IMOEX;60;20100204;140000;1421.5700000;1423.2400000;1419.5600000;1420.7700000;3541492527
RI.IMOEX;60;20100204;150000;1420.7700000;1422.6400000;1417.3300000;1420.1300000;2533988091
RI.IMOEX;60;20100204;160000;1420.1300000;1426.0600000;1418.6600000;1424.2300000;4550851691
RI.IMOEX;60;20100204;170000;1424.1900000;1425.9100000;1412.9700000;1413.7300000;6689062542
RI.IMOEX;60;20100204;180000;1413.6800000;1413.6800000;1396.0600000;1396.4000000;9823184265
RI.IMOEX;60;20100204;190000;1396.9300000;1398.9800000;1390.5800000;1395.8700000;9238577323
RI.IMOEX;60;20100205;110000;1386.2200000;1386.2200000;1355.3400000;1355.4500000;9369134173
RI.IMOEX;60;20100205;120000;1355.2200000;1360.2300000;1346.1500000;1358.8500000;12281076619
RI.IMOEX;60;20100205;130000;1358.6700000;1364.5500000;1352.5100000;1352.9100000;6583926744
RI.IMOEX;60;20100205;140000;1352.7900000;1352.7900000;1346.2200000;1347.3000000;5276494121
RI.IMOEX;60;20100205;150000;1347.2400000;1355.3800000;1344.7700000;1354.6200000;3758148295
RI.IMOEX;60;20100205;160000;1354.5600000;1361.0400000;1353.0100000;1355.9500000;5465610632
RI.IMOEX;60;20100205;170000;1355.8000000;1375.3500000;1352.1700000;1372.0700000;14703861612
RI.IMOEX;60;20100205;180000;1372.1300000;1372.5600000;1357.1200000;1357.6500000;10407851697
RI.IMOEX;60;20100205;190000;1357.5900000;1358.7800000;1345.8900000;1355.6400000;8610315284
RI.IMOEX;60;20100208;110000;1355.9500000;1362.0400000;1354.3100000;1354.7200000;4042318190
RI.IMOEX;60;20100208;120000;1354.3100000;1370.0900000;1354.1600000;1369.0500000;8217770730
RI.IMOEX;60;20100208;130000;1368.7800000;1370.4900000;1359.0400000;1360.4300000;4717257435
RI.IMOEX;60;20100208;140000;1360.2200000;1362.6600000;1351.9600000;1353.7600000;5232302197
RI.IMOEX;60;20100208;150000;1353.7600000;1353.9700000;1345.0400000;1345.9500000;5227223295
RI.IMOEX;60;20100208;160000;1345.9900000;1348.4200000;1333.0000000;1342.0700000;9903449844
RI.IMOEX;60;20100208;170000;1341.8600000;1343.6900000;1327.7700000;1333.4100000;7794496114
RI.IMOEX;60;20100208;180000;1333.4500000;1339.8100000;1319.0900000;1322.5700000;9959003694
RI.IMOEX;60;20100208;190000;1322.9700000;1331.3100000;1322.1100000;1322.1500000;7615308178
RI.IMOEX;60;20100209;110000;1331.9700000;1341.9900000;1331.9700000;1337.3400000;6022992217
RI.IMOEX;60;20100209;120000;1337.4100000;1338.2200000;1325.7800000;1330.0100000;8284271720
RI.IMOEX;60;20100209;130000;1330.0600000;1342.5700000;1330.0600000;1333.1400000;9685645268
RI.IMOEX;60;20100209;140000;1333.2000000;1334.4500000;1326.1000000;1331.0200000;7027128769
RI.IMOEX;60;20100209;150000;1330.9700000;1331.1300000;1320.9800000;1326.1600000;6310606188
RI.IMOEX;60;20100209;160000;1325.8800000;1332.2300000;1324.2300000;1328.2100000;5901003726
RI.IMOEX;60;20100209;170000;1328.0600000;1335.8300000;1325.0100000;1334.2300000;6003247599
RI.IMOEX;60;20100209;180000;1334.3100000;1343.6400000;1333.5800000;1337.0500000;7667149122
RI.IMOEX;60;20100209;190000;1337.3500000;1339.6200000;1331.5900000;1338.1600000;6638824970
RI.IMOEX;60;20100210;110000;1338.8600000;1348.9300000;1338.8600000;1345.3400000;5103379559
RI.IMOEX;60;20100210;120000;1345.0300000;1346.2700000;1334.0000000;1334.7000000;6674588271
RI.IMOEX;60;20100210;130000;1334.6000000;1339.3300000;1331.4900000;1339.3300000;4664855812
RI.IMOEX;60;20100210;140000;1339.2700000;1352.5500000;1337.3300000;1351.2900000;7972840264
RI.IMOEX;60;20100210;150000;1351.2800000;1355.5600000;1349.2400000;1353.4000000;7084111178
RI.IMOEX;60;20100210;160000;1353.3800000;1359.1200000;1349.6200000;1349.6200000;6144559429
RI.IMOEX;60;20100210;170000;1349.1100000;1350.2000000;1340.7900000;1345.3800000;7575651019
RI.IMOEX;60;20100210;180000;1345.2400000;1349.2800000;1343.0400000;1343.7500000;3952763849
RI.IMOEX;60;20100210;190000;1343.7800000;1343.7800000;1319.7400000;1327.2400000;13165953018
RI.IMOEX;60;20100211;110000;1334.5200000;1348.1500000;1334.5200000;1345.3400000;6486848586
RI.IMOEX;60;20100211;120000;1345.3000000;1345.3000000;1338.3900000;1338.5700000;5121512990
RI.IMOEX;60;20100211;130000;1338.5000000;1339.2800000;1330.0600000;1335.9200000;5844149443
RI.IMOEX;60;20100211;140000;1335.9700000;1338.8300000;1332.8200000;1338.1600000;5135514422
RI.IMOEX;60;20100211;150000;1338.0600000;1338.0600000;1325.1400000;1332.1200000;7820271936
RI.IMOEX;60;20100211;160000;1331.7400000;1336.3900000;1327.8700000;1332.5100000;5164964622
RI.IMOEX;60;20100211;170000;1332.5100000;1336.2500000;1328.5300000;1329.6100000;4959689849
RI.IMOEX;60;20100211;180000;1329.6000000;1329.6000000;1320.5700000;1324.8200000;8161702050
RI.IMOEX;60;20100211;190000;1324.7500000;1331.1200000;1322.0300000;1329.3500000;6871857171
RI.IMOEX;60;20100212;110000;1329.8400000;1343.7100000;1329.8400000;1341.6200000;5607606340
RI.IMOEX;60;20100212;120000;1341.4800000;1346.1700000;1335.8200000;1339.4400000;7215862152
RI.IMOEX;60;20100212;130000;1339.3300000;1341.5800000;1328.9200000;1328.9200000;4469761169
RI.IMOEX;60;20100212;140000;1328.8900000;1329.1100000;1318.0900000;1318.0900000;8528407907
RI.IMOEX;60;20100212;150000;1318.0400000;1318.0400000;1307.2000000;1312.3200000;8198557529
RI.IMOEX;60;20100212;160000;1312.3900000;1314.7100000;1308.7100000;1309.5400000;3469343939
RI.IMOEX;60;20100212;170000;1309.6300000;1315.4200000;1304.9300000;1311.2500000;5810863934
RI.IMOEX;60;20100212;180000;1311.3800000;1312.4700000;1294.2800000;1300.5500000;7862358896
RI.IMOEX;60;20100212;190000;1300.5100000;1307.7700000;1297.5600000;1304.8600000;5928176143
RI.IMOEX;60;20100215;110000;1304.8800000;1312.5600000;1301.9000000;1310.5600000;3726272062
RI.IMOEX;60;20100215;120000;1310.5000000;1317.6700000;1309.0800000;1309.0800000;5765835009
RI.IMOEX;60;20100215;130000;1309.0600000;1310.4900000;1305.3200000;1308.4700000;3633585559
RI.IMOEX;60;20100215;140000;1308.2700000;1312.6500000;1308.2000000;1310.2700000;2570253765
RI.IMOEX;60;20100215;150000;1310.2900000;1316.7800000;1310.0100000;1315.0100000;2188606024
RI.IMOEX;60;20100215;160000;1314.8500000;1316.9200000;1313.3600000;1313.4300000;2093400246
RI.IMOEX;60;20100215;170000;1313.3000000;1318.4800000;1312.7200000;1313.3000000;3036373575
RI.IMOEX;60;20100215;180000;1313.0500000;1317.1500000;1313.0500000;1315.1100000;1797371948
RI.IMOEX;60;20100215;190000;1315.1600000;1319.3700000;1314.1900000;1319.2200000;2885732266
RI.IMOEX;60;20100216;110000;1326.9400000;1335.4000000;1326.9400000;1335.3500000;5068739409
RI.IMOEX;60;20100216;120000;1335.3800000;1346.3600000;1335.3800000;1341.2000000;9574246926
RI.IMOEX;60;20100216;130000;1341.3300000;1347.1100000;1339.9000000;1343.2800000;4448736202
RI.IMOEX;60;20100216;140000;1343.1900000;1347.4500000;1342.8900000;1343.4500000;3552839869
RI.IMOEX;60;20100216;150000;1343.4600000;1349.1700000;1343.3300000;1348.6800000;4476439178
RI.IMOEX;60;20100216;160000;1348.7100000;1349.4300000;1338.2500000;1341.9700000;5402768759
RI.IMOEX;60;20100216;170000;1341.9100000;1350.7600000;1341.4600000;1350.1000000;4633125986
RI.IMOEX;60;20100216;180000;1350.0900000;1354.5500000;1346.8200000;1352.0000000;6728706677
RI.IMOEX;60;20100216;190000;1351.9800000;1361.8000000;1349.3500000;1361.4900000;6795849446
RI.IMOEX;60;20100217;110000;1362.6500000;1369.7200000;1362.6500000;1366.3700000;6778754507
RI.IMOEX;60;20100217;120000;1366.3300000;1368.0900000;1357.9600000;1360.2900000;8407758194
RI.IMOEX;60;20100217;130000;1360.2500000;1363.1300000;1355.9200000;1360.2600000;5169241825
RI.IMOEX;60;20100217;140000;1360.2200000;1361.5000000;1358.0500000;1360.0700000;2532767112
RI.IMOEX;60;20100217;150000;1359.7000000;1363.4200000;1358.7400000;1363.1000000;2231568374
RI.IMOEX;60;20100217;160000;1363.0200000;1372.5500000;1362.0100000;1371.6600000;4862655432
RI.IMOEX;60;20100217;170000;1371.6600000;1373.2200000;1365.3500000;1366.2200000;5291604851
RI.IMOEX;60;20100217;180000;1366.2200000;1367.0000000;1356.2700000;1356.7100000;6809510594
RI.IMOEX;60;20100217;190000;1357.0400000;1358.6700000;1350.1800000;1354.0900000;6500107276
RI.IMOEX;60;20100218;110000;1352.7300000;1352.7300000;1344.2800000;1345.8000000;4169776497
RI.IMOEX;60;20100218;120000;1345.6500000;1346.2100000;1337.0500000;1338.8400000;5620189483
RI.IMOEX;60;20100218;130000;1338.6500000;1338.9600000;1330.7100000;1336.0100000;7335333084
RI.IMOEX;60;20100218;140000;1336.0000000;1342.8400000;1335.4400000;1338.6400000;4337802257
RI.IMOEX;60;20100218;150000;1338.6500000;1338.7700000;1334.5700000;1337.3500000;2583593992
RI.IMOEX;60;20100218;160000;1337.3500000;1340.6500000;1334.6000000;1339.2300000;4033321715
RI.IMOEX;60;20100218;170000;1339.2600000;1340.5700000;1324.9500000;1328.5100000;8618804528
RI.IMOEX;60;20100218;180000;1328.5800000;1339.1100000;1327.5200000;1335.9100000;8436613951
RI.IMOEX;60;20100218;190000;1336.5500000;1339.6600000;1332.5800000;1338.7700000;7597368324
RI.IMOEX;60;20100219;110000;1328.9900000;1328.9900000;1310.6700000;1318.0800000;6840607341
RI.IMOEX;60;20100219;120000;1318.0600000;1331.6100000;1316.6400000;1329.8100000;8989042421
RI.IMOEX;60;20100219;130000;1329.7900000;1331.5900000;1327.3100000;1328.2200000;3850897099
RI.IMOEX;60;20100219;140000;1328.1100000;1332.5300000;1322.8200000;1323.5400000;4121561984
RI.IMOEX;60;20100219;150000;1323.6100000;1329.5600000;1323.4000000;1329.3400000;2480770169
RI.IMOEX;60;20100219;160000;1329.3600000;1338.4400000;1329.3600000;1336.0900000;5379351507
RI.IMOEX;60;20100219;170000;1336.1800000;1347.7400000;1335.6400000;1346.1500000;8985587628
RI.IMOEX;60;20100219;180000;1346.2000000;1352.9500000;1343.7200000;1347.8700000;7583962383
RI.IMOEX;60;20100219;190000;1348.0800000;1353.9700000;1345.5000000;1353.7500000;6335065894
RI.IMOEX;60;20100224;110000;1350.5200000;1350.5200000;1341.7900000;1344.9900000;4161265367
RI.IMOEX;60;20100224;120000;1344.9000000;1347.9800000;1339.7300000;1339.7700000;7251668525
